Review,AMBIENCE#GENERAL,DRINKS#PRICES,DRINKS#QUALITY,DRINKS#STYLE&OPTIONS,FOOD#PRICES,FOOD#QUALITY,FOOD#STYLE&OPTIONS,LOCATION#GENERAL,RESTAURANT#GENERAL,RESTAURANT#MISCELLANEOUS,RESTAURANT#PRICES,SERVICE#GENERAL,Review_processed
"Mình thích ăn đồ cuốn, ăn món này lần đầu ở đây nhưng không thấy ngon lắm. Thịt giòn bì thái mỏng khá ngon nhưng nước chấm bị mặn, vắt quất vào lại thành chua :< thích ăn tương ngọt ngọt cơ:< lần sau sẽ thử mỳ Quảng vs bánh bột lọc ở đây ><",0,0,0,0,0,3,3,0,1,0,0,0,mình thích ăn đồ cuốn ăn món này lần đầu ở đây nhưng không thấy ngon lắm thịt giòn bì thái mỏng khá ngon nhưng nước_chấm bị mặn vắt quất vào lại thành chua
"Mình thích ăn hủ tiếu ở đây hơn vì mùi vị đặc biệt. Lâu rùi không ăn hủ tiếu nam vang nên rủ bạn đi ăn. Mình ăn hủ tiếu nước còn bạn mình ăn mì khô. Ở đây có loại nước tương đen ăn vào thấy thơm lạ, trộn lên ăn rất ngon. 1 tô mình ăn 50k, không biết bình thường vậy hay là do dịp Tết nhưng tô hủ tiếu chất lượng, được 2 con tôm to và tươi, gan mềm không bị khô,... Lần sau sẽ ghé lại thử món hủ tiếu khô ở đây.",0,0,0,0,3,1,1,0,1,0,0,0,mình thích ăn hủ_tiếu ở đây hơn vì mùi_vị đặc_biệt lâu rồi không ăn hủ_tiếu nam vang nên rủ bạn đi ăn mình ăn hủ_tiếu nước còn bạn mình ăn mì khô ở đây có loại nước_tương đen ăn vào thấy thơm lạ trộn lên ăn rất ngon 1 tô mình ăn 50k không biết bình_thường vậy hay_là do dịp tết nhưng tô hủ_tiếu chất_lượng được 2 con tôm to và tươi gan mềm không bị khô lần sau sẽ ghé lại thử món hủ_tiếu khô ở đây
"Mình thích ăn ở chú Hoà (kế bên Bò lá lốt Phương mọi ng hay ăn) là vì chú cực kì dễ thương, hiếu khách, khách ghé là tươi cười chào đón, khách đi cũng tươi cười cảm ơn rất chân thành. Ăn 3 phần vợ chồng chú còn tặng chai Coca nữa, đi 2 người là vợ chú tự động đem ra 2 cái tẩy, rất dễ thương. Còn quán Phương kế bên chả bao giờ tươi cười đc như vậy đâu, hồi đó em/mình cùng anh chị em đến ăn thì phục vụ chán lắm. Bọn em đến trước mà toàn bán cho mấy ng khac ko à -,- Mong mọi ng ghé ủng hộ chú Hoà nhé 💜💜💜❤️❤️",0,0,0,0,0,0,0,0,1,0,0,1,mình thích ăn_ở chú kế bên bò lá_lốt phương mọi người hay ăn là vì chú cực_kì dễ_thương hiếu_khách khách ghé là tươi_cười chào_đón khách đi cũng tươi_cười cảm_ơn rất chân_thành ăn 3 phần vợ_chồng chú còn tặng chai coca nữa đi 2 người là vợ chú tự_động đem ra 2 cái tẩy rất dễ_thương còn quán phương_kế bên chả bao_giờ tươi_cười được như_vậy đâu hồi đó em mình cùng anh_chị_em đến ăn thì phục_vụ chán lắm bọn em đến trước mà toàn bán cho mấy người khác không à mong mọi người ghé ủng_hộ chú nhé
"Mình thích ăn xí quách nên gọi bún mì vàng trụng khô ăn với xí quách, mỗi tô đều có bánh tôm ăn kèm, có thể kêu thêm (3k), nhìn xương kìa, to ghê chưa, xương có tí mỡ nữa nên ăn đã, sựt sựt đã răng lắm lắm.",0,0,0,0,0,1,1,0,0,0,0,0,mình thích ăn xí_quách nên gọi bún mì vàng trụng khô ăn với xí_quách mỗi tô đều có bánh_tôm ăn kèm có_thể kêu thêm 3k nhìn xương kìa to ghê chưa xương có tí mỡ nữa nên ăn đã sựt sựt đã răng lắm lắm
"Mình thích ăn xôi gà xé rất ngon, có cho kèm dưa chua nữa. Mỡ hành, hành phi và hành cháy rất thơm. Một phần là 15k ăn cũng vừa đủ. Mà tối tối thì ăn nhiêu đây được rồi. Nhân viên nhanh nhẹn, nhiệt tình. TB 30k/ 2 người",0,0,0,0,3,1,1,0,0,0,0,1,mình thích ăn xôi gà xé rất ngon có cho kèm dưa chua nữa mỡ hành hành phi và hành cháy rất thơm một phần là 15k ăn cũng vừa đủ mà tối tối thì ăn nhiêu đây được rồi nhân_viên nhanh_nhẹn nhiệt_tình tb 30k 2 người
"Mình thích các món nướng, đi ăn cơm tấm người ta thường kêu đầy đủ, còn mình thì mỗi cơm và sườn là đủ rồi, cơm nóng, kêu miếng sườn mới nướng ra vẫn còn đang khói nghi ngút ăn mới đã, sườn ở đây to, có lẽ cơm và sườn ngang nhau luôn, có chút mỡ nữa, ăn mềm thơm ko bị ngán. Quán đông khách, phục vụ nhanh, người ngồi ăn khá đông, người mua về cũng nhiều. Ở đây thấy mỗi nước mắm ăn kèm là ko ngon. Giá cả hơi mắc 1 dĩa cơm sườn ko 35k + khăn 2k. Nếu đi 2 người gọi thêm nước chắc cỡ 100k áh",0,0,0,0,2,1,1,0,1,0,0,1,mình thích các món nướng đi ăn cơm tấm người ta thường kêu đầy_đủ còn mình thì mỗi cơm và sườn là đủ rồi cơm nóng kêu miếng sườn mới nướng ra vẫn còn đang khói nghi_ngút ăn mới đã sườn ở đây to có_lẽ cơm và sườn ngang nhau luôn có chút mỡ nữa ăn mềm thơm không bị ngán quán đông khách phục_vụ nhanh người ngồi ăn khá đông người mua về cũng nhiều ở đây thấy mỗi nước_mắm ăn kèm là không ngon giá_cả hơi mắc 1 dĩa cơm sườn không 35k khăn 2k nếu đi 2 người gọi thêm nước chắc cỡ 100k hả
"Mình thích chân gà chiên mắm hơn, ăn thơm mà đậm đà :))",0,0,0,0,0,1,0,0,0,0,0,0,mình thích chân gà chiên mắm hơn ăn thơm mà đậm_đà
"Mình thích nhất combo này ở đây, được ăn 1 lúc 2 món luôn mà giá rất rẻ. Mì ý sốt kem khá là béo, gọi combo thì vừa đủ ăn, ko bị ngán. gà thì siêu ngon rồi, bột chiên của quán ăn thích cực kì, giòn tan luôn. Có rắc tí bột cay gì đó mình quên hỏi rồi, sr mọi ng :(. Mình với người iu đều kết quán này, nên rv cho mng tham khảo luôn :D.",0,0,0,0,1,1,1,0,1,0,0,0,mình thích nhất combo này ở đây được ăn 1 lúc 2 món luôn mà giá rất rẻ mì ý sốt kem khá là béo gọi combo thì vừa đủ ăn không bị ngán gà thì siêu ngon rồi bột chiên của quán ăn thích cực_kì giòn_tan luôn có rắc tí bột cay gì đó mình quên hỏi rồi sorry mọi người mình với người_yêu đều kết quán này nên ra cho mọi người tham_khảo luôn đó
"Mình thích phở tái nên sáng này gọi phở tái hột gà, nước lèo tương đối đậm đà và nóng, thịt mềm không dai. Phục vụ của quán rất chi là nhanh, 5' có ngay. Ai thích ăn nước béo thì gọi nhiều nước béo ha. ăn kèm có 1 dĩa giá trụng và rau sạch tươi xanh. Quán bán từ sáng đến tối lúc nào cũng đông. Vừa bước vô quán là nhân viên giữ xe cực kỳ nhanh nhẹn rồi, dẫn dắt giữ xe free.",0,0,0,0,0,1,1,0,1,1,0,1,mình thích phở tái nên sáng này gọi phở tái hột gà_nước lèo tương_đối đậm_đà và nóng thịt mềm không dai phục_vụ của quán rất_chi_là nhanh 5 có ngay ai thích ăn nước béo thì gọi nhiều nước béo hơn ăn kèm có 1 dĩa giá trụng và rau_sạch tươi xanh quán bán từ sáng đến tối lúc_nào cũng đông vừa bước vô quán là nhân_viên giữ xe cực_kỳ nhanh_nhẹn rồi dẫn_dắt giữ xe free
"mình thik ăn chè ở quán này vì nó được làm ngọt dịu, không quá ngắt, phù hợp với khẩu vị mình. Topping ăn okay. 23k cho 1 ly chè to đùng thế này thì cũng không hẳn là mắc. Tối tối mát lạnh làm 1 ly là #muondongbang",0,0,0,0,3,1,0,0,0,0,0,0,mình thích ăn chè ở quán này vì nó được làm ngọt dịu không quá ngọt phù_hợp với khẩu_vị mình topping ăn ok 23k cho 1 ly chè to_đùng thế_này thì cũng không hẳn là mắc tối tối mát lạnh làm 1 ly là
"Mình và gia đình rất thích ăn lẩu ở Coca Suki, nên mỗi lần có dịp hội tụ cả nhà là cứ kéo nhau ra đây thôi. Đồ ăn rất tươi và ngon, nhân viên phục vụ chuyên nghiệp và nhiệt tình.",0,0,0,0,0,1,0,0,1,0,0,1,mình và gia_đình rất thích ăn lẩu ở coca suki nên mỗi lần có dịp hội_tụ cả nhà là cứ kéo nhau ra đây thôi đồ_ăn rất tươi và ngon nhân_viên phục_vụ chuyên_nghiệp và nhiệt_tình
"Mình với nhỏ bạn chèo đèo vượt suối từ Bình Thạnh qua đây.Hic.  Quả thưc đi lần đầu thấy xa ơi là xa và hơi khó tìm đường nữa vì nhà hàng nằm ở vị trí khá là khuất. Lúc mình và nhỏ bạn đến nơi thì quán khá vắng , chỉ có 1 bàn khách. Mình là người bắc nhưng cũng chưa từng ăn món dân tộc tây bắc nên thấy khá tò mò với các món ăn trong menu. Mình và nhỏ bạn order 1 dĩa rau dạ yến xào thịt bò, 1 ếch xào măng chua, 1 phần xôi mường và 1 lẩu gà. Định gọi thêm 1 chai rượu sâu chít uống cho đúng điệu nhưng mà nhìn mấy con sâu đó ghê quá nên k dám uống. Hihi. Nhận xét chung của mình về đồ ăn ở đây là khá ok vì mình là ng bắc nên cũng rất hợp khẩu vị. Giá cả cũng bình thường k đắt. Cái rau dạ yến ăn giống rau su su ngoài mình. Ngọt ơi là ngọt. Ếch xào măng chua k có j đặc sắc lắm nhưng cũng tạm chấp nhận đc. Lẩu gà thì thịt dai, chắc, nước lèo ngọt, rau ăn cùng( rau rừng ) ăn rất lạ và ngon. Hihi. Nói chung nếu k phải vì quá xa nhà mình thì chắc 1 tháng mình sẽ ghé đây 1,2 lần!!!",0,0,0,0,0,1,1,2,1,0,0,0,mình với nhỏ bạn chèo đèo vượt suối từ bình_thạnh qua đây thích quả_thực đi lần đầu thấy xa ơi_là xa và hơi khó tìm đường nữa vì nhà hàg nằm ở vị_trí khá là khuất lúc mình và nhỏ bạn đến_nơi thì quán khá vắng chỉ có 1 bàn khách mình là người bắc nhưng cũng chưa từng ăn món dân_tộc tây bắc nên thấy khá tò_mò với các món ăn trong menu mình và nhỏ bạn đặt hàg 1 dĩa rau dạ_yến xào thịt bò 1 ếch xào măng chua 1 phần xôi mường và 1 lẩu gà định gọi thêm 1 chai rượu sâu chít uống cho đúng điệu nhưng_mà nhìn mấy con sâu đó ghê quá nên không dám uống tốt nhận_xét chung của mình về đồ_ăn ở đây là khá ok vì mình là người bắc nên cũng rất hợp_khẩu vị giá_cả cũng bình_thường không đắt cái rau dạ_yến ăn giống rau su_su ngoài mình ngọt ơi_là ngọt ếch xào măng chua không có gì đặc_sắc lắm nhưng cũng tạm chấp_nhận được lẩu gà thì thịt dai chắc nước_lèo
"Mình vừa ăn về , đồ ăn ngon , gà giòn ok lắm , đb khoái món hoành thánh phô mai , phục vụ nhiệt tình , cô chủ thì nc qá là dễ thương luôn , nói chung là hài lòng lắm , sẽ tiếp tục ủng hộ qán , chúc buôn may bán đắt :)",0,0,0,0,0,1,0,0,1,0,0,1,mình vừa ăn về đồ_ăn ngon gà giòn ok lắm đã khoái món hoành_thánh phô_mai phục_vụ nhiệt_tình cô chủ thì có quá là dễ_thương luôn nói_chung là hài_lòng lắm sẽ tiếp_tục ủng_hộ quán chúc buôn may bán đắt
"Mộ phần bò khá là ít nhé. Một miếng bò con con, 1 quả trứng vài cọng khoai tay chiên và 2 lát xúc xích, trông nó thảm. Gia vị thì ngọt mà lại ít quá, ăn chưa đủ lót bụng. Quán lịch sự, thoáng, phục vụ niềm nở.",1,0,0,0,0,1,2,0,0,0,0,1,một phần bò khá là ít nhé một miếng bò con_con 1 quả trứng vài cọng khoai_tây chiên và 2 lát xúc_xích trông nó thảm gia_vị thì ngọt mà_lại ít quá ăn chưa đủ lót bụng quán lịch_sự thoáng phục_vụ niềm_nở
Mọc đen cực ngon,0,0,0,0,0,1,0,0,0,0,0,0,mọc đen cực ngon
"Mọc siêu ngonNước ngọt sâuCó măng khôBún sợi to mướt mườn mượt với nước xương thơm mùi nấm :3Quá ngon quá tuyệtCó sườn,sụn,lưỡi,móng,mọc,thịt bắpTuyệt diệu vô cùng :#3",0,0,0,0,0,1,1,0,0,0,0,0,mọc siêu ngon nước_ngọt sâu có măng khô bún sợi to mướt mườn_mượt với nước xương thơm mùi nấm 3 quá ngon quá tuyệt có sườn sụn lưỡi móng mọc thịt bắp tuyệt_diệu vô_cùng
Mocktail ngon 👌👌👌 đồ ăn thì hấp dẫn ❤️ xức xắc,0,0,1,0,0,1,0,0,1,0,0,0,cocktail ngon đồ_ăn thì hấp_dẫn xức xắc
"Mới đầu ăn thấy kỳ kỳ, vì cái sự kết hợp cháo lòng + bánh hỏi. Nhưng ăn rồi thì thấy ghiền. :#3",0,0,0,0,0,1,1,0,0,0,0,0,mới_đầu ăn thấy kỳ kỳ vì cái sự kết_hợp cháo_lòng bánh_hỏi nhưng ăn rồi thì thấy ghiền
"Mới đầu nhìn tưởng ít nhưng ăn hết tô này là no lắm luôn :)) Nước súp hơi lạt chút, cơ mà vẫn ngon, sợi bánh canh ở đây thấy nhỏ hơn so với nhiều chỗ, ko thành vấn đề, ngon là được 😚 Ngay dưới cty nên chắc sẽ thường xuyên xuống ăn 😘",0,0,0,0,0,1,1,1,1,0,0,0,mới_đầu nhìn tưởng ít nhưng ăn hết tô này là no lắm luôn nước súp hơi lạt chút cơ_mà vẫn ngon sợi bánh_canh ở đây thấy nhỏ hơn so với nhiều chỗ không thành vấn_đề ngon là được ngay dưới công_ty nên chắc sẽ thường_xuyên xuống ăn
"Mỗi khi thèm nem nướng, bún thịt nướng đồ là ghé đây. Không đặc biệt gì lắm ngoại trừ ở đây có cái nước chấm là sốt gì gì đó có thịt bằm bên trong. Ố quèo!!!",0,0,0,0,0,1,0,0,1,0,0,0,mỗi khi thèm nem nướng bún thịt nướng đồ_là ghé đây không đặc_biệt gì lắm ngoại_trừ ở đây có cái_nước chấm là sốt gì gì đó có thịt bằm bên trong ố quèo
Mỗi lần đến Cơn Tấm Bụi là chỉ gọi đúng món này - Cơm Sườn Non Nướng Muối Ớt @parislettarius,0,0,0,0,0,1,0,0,0,0,0,0,mỗi lần đến cơn tấm bụi là chỉ gọi đúng món này cơm sườn non nướng muối ớt parislettarius
"Mỗi lần lên Aeon hay ghé quán này, quán lúc nào cũng đông, nướng bạch tuột ở đây là ngon nhất trong các chỗ mình từng ăn, ướp gia vị rất thấm, rất thơm, mấy món còn lại ăn cũng được, quán đông nhưng phục vụ nhanh, giá thì vừa tầm 20k-165k.",0,0,0,0,1,1,0,0,1,0,0,1,mỗi lần lên seoul hay ghé quán này quán lúc_nào cũng đông nướng bạch tuột ở đây là ngon nhất trong các chỗ mình từng ăn ướp gia_vị rất thấm rất thơm mấy món còn lại ăn cũng được quán đông nhưng phục_vụ nhanh giá thì vừa tầm 20k 165k
"Mỗi lần thèm bánh bèo là mình lại chạy đến chỗ này. Gọi một phần bánh bèo 32k ăn đã đời luôn, chén bánh nhỏ nhỏ nhưng mà rất ngon bên trên bánh có rắc thêm một ít đậu và một ít nhân ăn khá là ngon. Mấy loại bánh khác cũng ngon không kém nói lại là thấy thèm :)) phục vụ cũng nhanh nhẹn lắm mặc dù quán khá đông.",0,0,0,0,3,1,0,0,1,0,0,1,mỗi lần thèm bánh_bèo là mình lại chạy đến chỗ này gọi một phần bánh_bèo 32k ăn đã_đời luôn chén bánh nhỏ nhỏ nhưng_mà rất ngon bên trên bánh có rắc thêm một_ít đậu và một_ít nhân ăn khá là ngon mấy loại bánh khác cũng ngon không kém nói lại là thấy thèm phục_vụ cũng nhanh_nhẹn lắm mặc_dù quán khá đông
"Mỗi lần thèm đồ ăn Hàn lại đến Hanuri.Đồ ăn ngon, poster idol treo khắp quán, có thể order nhạc bài hát hoặc nguyên list nhạc đều đc.Mình thấy tokbokki ở đây ngon lắm ngar. Mình hay gọi kèm theo phô mai nữa, ăn thích k kể xiết. Ngoài ra các món khác món nào cũng ngon.Giá cả thì nguyên chừng này thêm 2 ly pepsi mà hết 129k, ăn no căng bụng luôn.#anngapmat #lozisaigon",1,0,0,0,0,1,0,0,1,0,1,0,mỗi lần thèm đồ_ăn hàn lại đến hanuri đồ_ăn ngon poster idol treo khắp quán có_thể đặt hàg nhạc bài hát hoặc nguyên list nhạc đều được mình thấy tokbokki ở đây ngon lắm nên mình hay gọi kèm theo phô_mai nữa ăn thích không kể xiết ngoài_ra các món khác món nào cũng ngon giá_cả thì nguyên chừng này thêm 2 ly pepsi mà hết 129k ăn no căng bụng luôn
